time,sat_id,az,el,pseudorange,carrier_phase,doppler,true_range,sat_x,sat_y,sat_z,sat_vx,sat_vy,sat_vz
29,1475,-37.08890729925623,22.84653701694745,1180242.2037093455,1180242.0454455882,-546.1767468683689,1180231.5971339743,2445540.264504903,5710511.865197434,3054246.5398857677,-5240.10231298535,-454.7275401244608,5055.0968736571
29,1496,-112.57563001502804,13.644294822052046,1576122.2229735937,1576122.1446393442,2621.335644274259,1576105.9522726422,3286292.1309273867,5863801.203316505,1650319.8035990007,-4370.331683292999,822.8322137932212,5787.297918900877
29,1497,-6.278004184822833,28.945111213781363,1007945.6462207846,1007945.4908285512,-1863.531787612917,1007937.4674744954,1918232.8123709897,5899079.196466272,3072538.641093324,-5189.137975724449,-933.8631647278243,5041.759685653638
29,1518,-126.20719269825547,24.79235249963742,1117575.3721834484,1117575.1558230584,2676.9449603250096,1117565.0605008276,2745097.4051733376,6130157.357037846,1671275.4332369086,-4437.239074828628,413.4340931532662,5780.062392486599
29,1519,27.123208826941386,24.85357478309225,1117320.464406185,1117320.8561848723,-2740.2741720964445,1117312.656727292,1376800.636040521,6039117.790346685,3090782.27748425,-5094.389815184128,-1407.369631703411,5028.3430859929
29,1540,-159.87566991652537,39.16766570857464,814650.6814379812,814650.5669865767,2294.332490198352,814643.9806909311,2182583.5608705226,6346687.235916193,1692204.6914083506,-4465.884618996481,-1.171757376653261,5772.735707412154
29,1541,47.081685422020314,16.240607846263792,1444372.6047057766,1444372.8457323422,-2897.3624467507466,1444361.9620277826,825695.388537424,6129613.424009961,3108977.161638819,-4956.470050996595,-1871.249886147265,5014.847289090991
29,1562,145.9302987195019,36.546880864810234,855161.9530116856,855162.1927994727,904.4230695573772,855156.160729341,1603328.0380458778,6511711.51230677,1713107.2479592334,-4455.887616228836,-417.41757541881384,5765.317980112915
30,1,117.74570640224356,21.997370883864136,1207474.2531912643,1207474.7800681135,-260.410640328709,1207466.4660713312,1003754.1528641225,6623723.713961778,1739739.5352893793,-4408.039098544643,-841.5814603435265,5755.713783559281
30,23,106.30131241863783,11.833127053200617,1681758.7770549636,1681758.5902272598,-789.2501336409842,1681745.212752077,405281.18307342124,6681628.362502934,1760580.087840482,-4320.047586306413,-1250.365396620616,5748.089210336976
30,823,-95.3865660474761,17.548129068066455,1409431.232427259,1409431.4037911785,1332.210454471975,1409417.7917305164,3183659.804485787,5790044.733586891,2104174.254547044,-2911.6376709441033,3638.394882818725,-5597.68107525922
30,824,-174.30249831368764,11.196235111873715,1752833.9188981939,1752834.267667225,-2322.7420022062815,1752817.6831130756,2197148.74409247,6552261.073403221,578740.29935457,-3700.6238648240255,1773.0005620532052,-6018.604873074834
30,845,-103.3196145392173,33.571591408140776,928021.9563361559,928022.0441513412,905.9145701762612,928013.912840756,2653681.2206274043,6058335.560761348,2083877.8662794929,-3228.222110446205,3345.5646739625718,-5606.7482591701155
30,846,165.44490321462413,10.258639320376124,1814408.7522401866,1814408.8484004557,-2829.56434150985,1814392.1184329872,1602069.7337499163,6724415.836655822,556930.2149812942,-3847.6190633265946,1415.793592460428,-6021.0603570688445
30,867,-143.10909910354425,64.2334635828255,612188.5711323773,612188.9287559565,-399.64122167638766,612184.0651685301,2101233.8841450717,6278114.815375167,2063548.7809114116,-3515.787080348257,3025.3849616555026,-5615.727402576916
30,888,-33.46366466292812,14.308456826186774,1566770.206285858,1566769.7899617928,2958.468476906874,1566754.9351550404,2560580.074315971,5468417.881613979,3408013.7686959417,-3200.950820224746,4476.653595031128,-4768.788953727948
30,889,117.86001906825892,47.58406513745979,729999.3437609908,729999.6640617374,-1875.4040902105673,729994.8263108501,1530757.7341101903,6447515.047110027,2043187.317547503,-3771.9880889568003,2680.697541670469,-5624.618366875644
30,910,-13.455864292824584,19.143390507674546,1339023.9435299137,1339023.9776227714,2588.726649775428,1339012.6502011397,2059795.8239024347,5686411.87900032,3390710.3655377054,-3586.7190248312654,4157.115665592678,-4783.517483249708
30,911,102.60694218818102,24.31664950074978,1155909.1247151322,1155909.1545656326,-2182.4971430190317,1155901.6364644375,946846.2996007222,6565075.077932783,2022793.7958421088,-3994.756272901641,2314.5433805678417,-5633.421011877741
30,932,11.787519104237164,19.774927209207192,1313581.6941043448,1313581.6180999079,1702.2314552960938,1313571.3675462278,1540585.9768069985,5858520.911678985,3373353.738406313,-3941.028548877186,3804.5231430771864,-4798.170794095341
30,933,97.49942467887193,12.569043165987443,1667258.0268516622,1667258.4168589308,-2216.7668822303526,1667245.771129706,354210.0032248008,6629752.412395966,2002368.535902414,-4182.31497418673,1930.1363791745437,-5642.1352017376685
30,954,33.526259369514484,15.563294957734426,1501719.4308810965,1501719.5708287698,635.6373720954404,1501707.9600673253,1007155.7254566824,5983201.066687713,3355944.1601680946,-4261.064954314415,3421.938470280789,-4812.748655770541
30,1453,-53.88811976842455,14.317601570476244,1541392.8986180697,1541392.6944411625,394.03971758098817,1541377.3067093454,2949125.8281665747,5474853.570856341,3040972.786337991,-5250.566974714487,20.222283205376527,5064.693043832126
30,1475,-36.712273780404374,22.810139579622493,1181456.052148308,1181456.045513977,-564.1747443539597,1181445.5922473804,2440298.6647299672,5710054.104989508,3059299.795563082,-5243.091701206204,-460.794687604616,5051.413469906807
30,1496,-112.44398330318538,13.748161599203817,1570394.893099396,1570394.7950127132,2617.001711291472,1570378.6834520574,3281919.889265883,5864620.843169828,1656106.1047325155,-4374.146330393589,816.4448560693353,5785.303185719787
30,1497,-5.938006122332893,28.775545626765883,1012036.2113719105,1012036.1234434964,-1877.8420610640505,1012028.0743864715,1913042.4574408757,5898142.1840400845,3077578.5486063785,-5191.566384170737,-940.1629335969246,5038.054332132858
30,1518,-126.08942832247489,24.989840153359882,1111727.8360385895,1111727.8955937505,2671.0739403219804,1111717.8651338818,2740658.5503075733,6130567.444034942,1677054.4862168594,-4440.465044474972,406.7377156092498,5778.042406509406
30,1519,27.20033168457916,24.653067205580975,1123318.621092878,1123318.5421590763,-2745.3469743546384,1123310.29480632,1371705.3184639856,6037707.1807487905,3095808.757451289,-5096.239576443414,-1413.8503457880915,5024.6158425214
30,1540,-160.05749405384404,39.51524523771631,809648.0398607071,809648.2422345134,2280.8691271630814,809641.7061803596,2178116.3670387273,6346682.589369777,1697976.40509251,-4468.4971685153305,-8.12303609183732,5770.690501523322
30,1541,47.02423668515588,16.108739243287026,1450710.6584899144,1450711.2544353642,-2899.876463349902,1450700.2945643656,820738.2865343353,6127738.869902749,3113990.1348926597,-4957.728241031821,-1877.8585724691613,5011.098215800721
30,1562,145.36172564185892,36.66612866445804,853210.701352476,853210.9240192669,880.2241078349683,853204.9141830134,1598871.1577528312,6511290.520258008,1718871.5313219973,-4457.866967326768,-424.567684660404,5763.2475875725295
31,1,117.3739735530401,21.980484190921317,1208064.7478598289,1208064.2496242914,-278.7267705853765,1208055.9307819786,999345.4492248433,6622878.487345961,1745494.1984099338,-4409.362100224287,-848.8723783038273,5753.611301700636
31,23,106.05641946555288,11.804851922544426,1683497.7420205667,1683497.8401075567,-801.4950385279501,1683484.4394180756,400960.79959483515,6680374.310730385,1766327.113832357,-4320.71336154978,-1257.7381981420644,5745.9616191478335
31,823,-95.66357171356795,17.612947701977408,1406532.295762858,1406532.3890445791,1319.2787133556644,1406518.808711202,3180746.534504639,5793679.893782526,2098575.3126203394,-2914.8971706611137,3631.9222806436455,-5600.201659763102
31,824,-174.45605320918742,11.116955106864157,1757919.4612574733,1757919.5443785489,-2328.341925714611,1757902.885123041,2193446.9386398783,6554030.441430286,572721.3484582914,-3702.9811632080095,1765.7334151113992,-6019.295715843319
31,845,-103.82580811753795,33.67333060216188,926064.7600005132,926065.2565159788,883.7810582821811,926057.1482615173,2650451.660317708,6061677.7539014835,2078269.8693338765,-3230.8930260371753,3338.8188139463264,-5609.244511841791
31,846,165.3645119401519,10.167000169566613,1820598.7442218177,1820598.7308130455,-2831.7980549380013,1820581.8894808313,1598221.261425344,6725827.905700682,550908.821686147,-3849.3194464469457,1408.3429350689314,-6021.725029089184
31,867,-144.59289401179333,64.03911553696499,613101.7308406377,613102.0083628639,-435.46560798437025,613097.1453396936,2097717.064469557,6281136.718681603,2057931.8170072332,-3517.846645764264,3018.4193946092755,-5618.1992837430025
31,888,-33.442244161610645,14.429332940505157,1560302.1036147242,1560302.3123021945,2956.806039643784,1560287.5528336344,2557377.924544169,5472891.5146703515,3403242.9380050963,-3203.343955213377,4470.6096829731305,-4772.871476586089
31,889,118.21204075541247,47.17903103024621,734122.3137395463,734122.2306971542,-1895.1500941058066,734117.3677731032,1526985.027955012,6450192.180601241,2037561.474883508,-3773.4184120657983,2673.5677003818087,-5627.065837278955
31,910,-13.307912351177304,19.281910420086838,1333369.4334681206,1333369.0691961842,2583.3585948425857,1333357.8148424486,2056208.1805217075,5690565.872386218,3385924.8166722967,-3588.562560623111,4150.868653541226,-4787.579293233474
31,911,102.85280439765158,24.163139999269912,1160692.5638938877,1160692.4788571235,-2192.42756752613,1160684.919733164,942851.1462941068,6567386.0032890085,2017159.162757071,-3995.544489468402,2307.306136347579,-5635.844032582423
31,932,12.060764730865227,19.868979456142316,1309872.2928722748,1309872.1950358443,1690.4704361380075,1309861.9896834188,1536644.3072366836,5862322.235749495,3368553.54661708,-3942.3053799704526,3798.123067724156,-4802.211827093921
31,933,97.67103360741221,12.487450155388833,1672113.210447377,1672112.8877259726,-2223.216306323835,1672100.1731780162,350027.6160393203,6631678.90571215,1996725.2008707433,-4182.453361798564,1922.8495855199162,-5644.533734225469
31,954,33.808178207354764,15.590941609135456,1500344.6061013888,1500344.6422444286,621.8917986036062,1500333.053586352,1002894.3090269065,5986619.755046007,3351129.4009361416,-4261.762534784488,3415.436795415412,-4816.768847930873
31,1453,-53.61054973705169,14.333655383248063,1540546.3955278036,1540546.124441348,380.2362252143995,1540530.7576659122,2943873.497202288,5474870.902270239,3046035.6461508083,-5254.089599617348,14.43824187476875,5061.025568761994
31,1475,-36.33662571537001,22.772632546024827,1182709.1633413525,1182709.3306832504,-582.1153435493375,1182698.8806088676,2435054.07831125,5709590.278128389,3064349.3648042055,-5246.07568339962,-466.8608056983844,5047.724002029862
31,1496,-112.31126458294315,13.852467062219839,1564676.704589658,1564676.9743038646,2612.617455863464,1564660.9462964593,3277543.834989886,5865434.095536378,1661890.4076460341,-4377.956654849149,810.0571016747879,5783.30147932126
31,1497,-5.601828829487884,28.606174187053497,1016157.8232062894,1016157.8648085207,-1891.9767057876634,1016149.7808511874,1907849.676669859,5897198.872631496,3082614.747741704,-5193.989486109799,-946.4611799402722,5034.342930955421
31,1518,-125.97005015014184,25.188988161787275,1105893.36756047,1105893.5805799318,2665.1068536705097,1105883.6124252812,2736216.4716044683,6130970.834676945,1682831.5157285335,-4443.686659330017,400.0413478969416,5776.015456351154
31,1519,27.276417638853413,24.45432921977581,1129327.234088153,1129327.2313039924,-2750.3358122060727,1129318.9333368312,1366608.1537075392,6036290.091437209,3100831.5071589286,-5098.084175747983,-1420.3290537686212,5020.88256795833
31,1540,-160.24345699780474,39.86644808274053,804675.259718777,804675.6417013303,2267.15214592671,804669.1480516332,2173646.5628777305,6346670.991735703,1703746.070093053,-4471.105369235607,-15.073896111582286,5768.638340602362
31,1541,46.96738335781054,15.977734383884428,1457055.4020353889,1457055.112689112,-2902.3544294008016,1457044.0849340789,815779.9287839273,6125857.708350451,3118999.35606561,-4958.981457676058,-1884.4647830737363,5007.343128078751
31,1562,144.7888209269721,36.78279164692964,851313.287492562,851312.7554250907,855.8596985482809,851306.7642640639,1594412.3002135456,6510862.378522255,1724633.7408191212,-4459.842013891729,-431.71696768118755,5761.1702492613185
32,1,117.00270890933463,21.962460361517103,1208693.444434456,1208693.7349320156,-297.0151369191442,1208685.416765946,994935.4247438607,6622025.970422326,1751246.7555815163,-4410.680878721211,-856.1620565286955,5751.501886050043
32,23,105.81208962078664,11.77618672837368,1685264.0622480095,1685263.8215862184,-813.7011516945781,1685250.3993616921,396639.7523439777,6679112.886973898,1772072.0087706854,-4321.375034482214,-1265.109365473157,5743.82710368316
32,823,-95.9419221926077,17.67736385978241,1403661.6561858417,1403661.7294308182,1306.2659354959549,1403648.1918112517,3177830.0063235173,5797308.579418361,2092973.853464802,-2918.154151722956,3625.445813065948,-5602.71553241605
32,824,-174.6086360556298,11.037830046201712,1763016.9383945675,1763017.017783857,-2333.890596217503,1763000.2762110545,2189742.777658093,6555792.541393216,566701.7103303017,-3705.335112125492,1758.4645019382206,-6019.979336357666
32,845,-104.33532028344135,33.773037960969624,924156.9332512071,924157.0229567186,861.5077509069037,924148.935753735,2647219.4306515027,6065013.199320414,2072659.3794967555,-3233.5610849600835,3332.069351128117,-5611.734041675544
32,846,165.28471393154618,10.075744650572629,1826794.2231533306,1826793.461843178,-2834.0058410042843,1826776.516487601,1594371.0906125908,6727232.523332908,544886.7673315235,-3851.016331873206,1400.890841457823,-6022.382475887441
32,867,-146.050840578216,63.830214918301955,614093.3313848079,614093.241450524,-471.12299906626527,614088.3813890693,2094198.1869025985,6284151.654732944,2052312.3845884989,-3519.903043302653,3011.450516625229,-5620.664431190162
32,888,-33.420642253957354,14.550962523282719,1553839.1107195204,1553838.5079832068,2955.1193972283863,1553823.8320413409,2554173.3829771467,5477359.1013739295,3398468.027646342,-3205.7341677882177,4464.5607814959985,-4776.948288727107
32,889,118.55489406173021,46.77713500102095,738287.3564842204,738287.6073357968,-1914.5626730708104,738282.7219759057,1523210.8931534907,6452862.18276383,2031933.1881211097,-3774.8452853756926,2666.4348666197825,-5629.506563188514
32,910,-13.158469641150482,19.421206826922976,1327725.7721548404,1327725.9823344657,2577.918758693199,1327714.7959340098,2052618.6952384503,5694713.616428093,3381135.208860722,-3590.4027434294244,4144.616951716292,-4791.635374767438
32,911,103.09607342170234,24.010193878082656,1165497.6836580795,1165497.3817117086,-2202.2335716513194,1165489.7812992127,938855.2065722999,6569689.690080515,2011522.110028665,-3996.3290057650665,2300.0662419671676,-5638.260298124901
32,932,12.33586896211939,19.962862631197172,1306188.433607721,1306188.5970719245,1678.6071989381612,1306178.440994948,1532701.3626250648,5866117.157588226,3363749.3166674897,-3943.57845769057,3791.718639111716,-4806.247113998622
32,933,97.84154858763476,12.405990529453105,1676981.4589050242,1676981.3940018578,-2229.6075609089553,1676968.6142983937,345845.09242408857,6633598.111088745,1991079.4706892048,-4182.587832152206,1915.560504742472,-5646.92550098918
32,954,34.09068013320045,15.61802816259664,1498999.5627794855,1498999.8068781705,608.107722355927,1498988.2464433566,998632.196944851,5990031.93975763,3346310.624393449,-4262.455994730502,3408.93113776877,-4820.783276442154
32,1453,-53.332643902613135,14.349156083242594,1539729.4535522321,1539729.768858847,366.41039645325935,1539714.416875477,2938617.646344847,5474882.449908493,3051094.835450185,-5257.606760305662,8.654737210502617,5057.352017702864
32,1475,-35.961990062664555,22.734026706457552,1184002.3712374354,1184001.7942217859,-599.9969845990047,1183991.3349487393,2429806.5105735254,5709120.385682146,3069395.241547279,-5249.054255902375,-472.9258879875191,5044.028474564967
32,1496,-112.17746173805075,13.957213484514423,1558968.7183183352,1558968.7925831405,2608.1822351984647,1558952.8517031525,3273163.9725949876,5866240.959927576,1667672.7053675791,-4381.762652135661,803.6689578208159,5781.292802186527
32,1497,-5.2694295109057565,28.437022592573637,1020310.7401939598,1020310.3142313692,-1905.9372475389991,1020302.2045024035,1902654.4754947089,5896249.263724737,3087647.232453925,-5196.407278507514,-952.7578968643681,5030.625486686394
32,1518,-125.84902528382189,25.389816109104693,1100071.9459719246,1100072.4262369976,2659.0418927794576,1100062.5144750713,2731771.1735099577,6131367.52893759,1688606.5148090052,-4446.903915539952,393.34499752864554,5773.981544524187
32,1519,27.35148795913058,24.257337061447448,1135346.356422389,1135346.7373512706,-2755.2422931561637,1135338.390461873,1361509.1469782647,6034866.524411647,3105850.520578372,-5099.923610677239,-1426.805748597633,5017.143266895033
32,1540,-160.43369724701014,40.22130500544223,799733.3049878216,799733.3166114662,2253.1767992003874,799726.8660423473,2169174.15264556,6346652.443468171,1709513.6794562181,-4473.709217990527,-22.024329749469985,5766.579227192678
32,1541,46.91111656428104,15.847583195986578,1463404.4143642965,1463404.3562577195,-2904.796924309392,1463393.2549109778,810820.3203050748,6123969.941826407,3124004.819145546,-4960.229699152324,-1891.0685107417303,5003.58203054262
32,1562,144.21165018208322,36.89679980126575,849468.0914708504,849468.035609213,831.3329810995367,849462.0692633146,1589951.4699232725,6510427.087883391,1730393.869506121,-4461.812753474625,-438.8654163582847,5759.0859677537
33,1,116.63194215584262,21.94330458986519,1209363.4153632054,1209363.1818414214,-315.273962500019,1209354.8614397354,990524.0835488628,6621166.164449169,1756997.199871641,-4411.995432292917,-863.4504869125643,5749.385539221354
33,23,105.56832939393074,11.747134797667789,1687056.7998992132,1687056.4533930046,-825.8680415537583,1687043.0072435527,392318.0454722671,6677844.092868888,1777814.7657325128,-4322.032604117531,-1272.4788903011618,5741.685666587707
33,823,-96.22161443972652,17.74136831676224,1400819.726290755,1400819.619030701,1293.1722674656319,1400806.1179911837,3174910.2223783843,5800930.786678896,2087369.883793807,-2921.4086108486376,3618.965487374257,-5605.222690171248
33,824,-174.76025423983853,10.958860892305479,1768126.041290377,1768126.563455363,-2339.388476368698,1768109.7447896933,2186036.264259351,6557547.371609506,560681.392193272,-3707.6857090811586,1751.1938305813846,-6020.65573378487
33,845,-104.84810282902377,33.8706648978768,922297.6499192477,922297.6447751852,839.097049017969,922289.5782198411,2643984.5342661752,6068341.89351547,2067046.4034924775,-3236.2262846643785,3325.3162929994664,-5614.216845653833
33,867,-147.4817688447856,63.60730669543979,615162.4320002969,615162.2566772121,-506.600883519978,615157.3943610465,2090677.2543844327,6287159.620298325,2046690.4903904223,-3521.9562710859377,3004.4783354026063,-5623.122841930181
33,888,-33.39885629635908,14.673354535735674,1547378.019427474,1547378.4004200667,2953.4081721215825,1547363.8262119438,2550966.4526977357,5481820.636664277,3393689.043332852,-3208.1214556853597,4458.506897428158,-4781.019385239264
33,889,118.88891112196377,46.3784138085741,742494.9842986449,742495.0801243538,-1933.6459340700067,742490.1641999154,1519435.3333439135,6455525.050565035,2026302.464006282,-3776.268707524354,2659.299048478042,-5631.940541645487
33,910,-13.007514804140028,19.561284751709316,1322094.7201044261,1322094.8666779664,2572.406078795246,1322083.7516341545,2049027.371572212,5698855.10637994,3376341.5478338744,-3592.2395716033825,4138.360567138189,-4795.685722964379
33,911,103.33678227259101,23.85781771971105,1170323.3974354032,1170323.5885131685,-2211.916635716672,1170315.9506771122,934858.484183644,6571986.135654318,2005882.6444135187,-3997.1098212048046,2292.823705532832,-5640.669805575778
33,932,12.612839079463914,20.05656554188666,1302530.6118669938,1302531.0569030712,1666.6413140282364,1302520.945462214,1528757.1467685688,5869905.672834201,3358941.0543060685,-3944.8477811061466,3785.3098643100134,-4810.276649946827
33,933,98.01097754606205,12.324666089042664,1681863.858034998,1681863.8146967934,-2235.941145253202,1681850.967797173,341662.4363445722,6635510.026240196,1985431.3521249732,-4182.718385384755,1908.2691449791644,-5649.310499128891
33,954,34.37375411668311,15.644550335661462,1497685.2105350266,1497685.156912922,594.2858536152708,1497673.6219625496,994369.3935054613,5993437.61681423,3341487.8363060863,-4263.145333782304,3402.421504575929,-4824.79193646645
33,1453,-53.05441387692238,14.364101304542288,1538943.6060794157,1538943.6635711058,352.56301454750303,1538928.3323592388,2933358.2811004175,5474888.214289503,3056150.3481623908,-5261.118452553742,2.8717754048319932,5053.672395174245
33,1475,-35.58839330116263,22.694333090441816,1185333.7440492953,1185333.293959101,-617.8181352083367,1185322.82468864,2424555.966969855,5708644.428672109,3074437.419734988,-5252.027415067082,-478.989927941362,5040.326892058055
33,1496,-112.04256249593946,14.06240311935602,1553269.851196179,1553270.3627014523,2603.6953978629213,1553254.5118664114,3268780.306453308,5867041.435933778,1673452.9909276583,-4385.5643177516195,797.2804316230327,5779.277156805344
33,1497,-4.940765328986667,28.268115591115272,1024493.1743123283,1024493.1101808987,-1919.72523392341,1024484.9663153118,1897456.8591406909,5895293.358880305,3092675.9967022366,-5198.8197583009805,-959.0530776672126,5026.902003898049
33,1518,-125.7263199612067,25.592343742009685,1094264.1444012495,1094264.6380733203,2652.87721359062,1094254.7872471767,2727322.660295389,6131757.526877697,1694379.4764978655,-4450.116809266944,386.6486718865874,5771.940673549354
33,1519,27.425563351300106,24.062067295352183,1141376.949063957,1141376.8915343303,-2760.0679903646374,1141368.4878568945,1356408.3033539339,6033436.481708568,3110865.7916854178,-5101.757878784807,-1433.280423342148,5013.39794393004
33,1540,-160.62835932799777,40.57984573313783,794822.0962411768,794821.8339000044,2238.938290225836,794815.4303709434,2164699.140788122,6346626.944965872,1715279.2262307922,-4476.308711618024,-28.974329190118283,5764.513163846172
33,1541,46.85542760271309,15.718275745451056,1469758.4543660062,1469758.9037288888,-2907.2045162993804,1469747.7275238414,805859.466118386,6122075.572811278,3129006.518124965,-4961.47296368887,-1897.6697482574104,4999.814927817029
33,1562,143.63028341819495,37.00808360937225,847676.9590007833,847677.1341538862,806.6472308571566,847671.180661307,1585488.6709060096,6509984.649249167,1736151.9104410906,-4463.779183598915,-446.0130228949355,5756.994745632576
34,1,116.26170273850384,21.92302238277308,1210072.7113076635,1210072.518813375,-333.50148478981606,1210064.1982050238,986111.4299619914,6620299.0706640035,1762745.5243504401,-4413.30575922585,-870.7376612234723,5747.262263836885
34,23,105.32514518419121,11.717699481457565,1688875.2691502755,1688875.6433445988,-837.9952849781617,1688862.1767896276,387995.68313207757,6676567.930059174,1783555.3777975347,-4322.686069473599,-1279.846764315682,5739.537310514676
34,823,-96.50264512821806,17.804951784926168,1398006.8143827517,1398006.2273510643,1279.9978739184473,1397992.7639960374,3171987.185235027,5804546.511686566,2081763.4103237719,-2924.6605446797994,3612.4813109251004,-5607.723129989898
34,824,-174.91091509118365,10.880048562359388,1773248.091490971,1773248.0784986115,-2344.836025171012,1773231.180315789,2182327.4019877207,6559294.930261388,554660.4012707026,-3710.0329514672408,1743.9214093329952,-6021.324907300626
34,845,-105.36410483236077,33.96616315803142,920487.2145772937,920487.4173816214,816.5514514950632,920479.3734177008,2640746.974066363,6071663.832875839,2061430.948048403,-3238.8886224558955,3318.5596471969457,-5616.692920767149
34,867,-148.88468642517694,63.37095341306924,616308.5480257609,616308.6400236032,-541.8870793884968,616303.7783961426,2087154.270268747,6290160.612017524,2041066.1411512012,-3524.0063270419314,2997.502858874917,-5625.574512982893
34,888,-33.376883590196144,14.796518074136031,1540921.745755281,1540922.0744023642,2951.671979414048,1540907.5895424658,2547757.136671665,5486276.115543681,3388905.9907827084,-3210.505816741196,4452.448037533997,-4785.084761217542
34,889,119.21440943156684,45.98289931128296,746743.6664656177,746743.9180895253,-1952.404054820375,746738.9790229995,1515658.3517432532,6458180.781079773,2020669.3092879534,-3777.688677327082,2652.1602538065495,-5634.367769699107
34,910,-12.855026098090466,19.70214917423192,1316475.9863465754,1316475.8933663515,2566.819475991088,1316464.8423581917,2045434.212671097,5702990.337637037,3371543.8393275323,-3594.0730437723837,4132.099506597593,-4799.730332943823
34,911,103.57496361397143,23.706017696385697,1175170.946693807,1175170.838628781,-2221.4782320264603,1175163.1606096695,930860.982877117,6574275.337365631,2000240.7726711847,-3997.886935204215,2285.5785351540376,-5643.072552013731
34,932,12.891682122361942,20.150076790436657,1298899.896518292,1298899.7902918886,1654.5723665436362,1298889.7279622331,1524811.663592845,5873687.777100315,3354128.7652862007,-3946.1133492068643,3778.8967504805646,-4814.300430082686
34,933,98.17932837662049,12.243478570685715,1686759.8341891658,1686760.0233155643,-2242.2175561648965,1686747.108197042,337479.6516212584,6637414.648896542,1979780.8519481192,-4182.845021678517,1900.9755142785393,-5651.688725752781
34,954,34.6573889785102,15.67050391159945,1496401.380417158,1496400.7797346553,580.4269131947153,1496389.2619732234,990105.9028734504,5996836.782236674,3336661.042444956,-4263.830551648441,3395.9079029838185,-4828.7948231726195
34,1453,-52.77587135460047,14.378488762235117,1538188.337689821,1538187.864163487,338.69486885381406,1538172.5503169154,2928095.406859882,5474888.196001889,3061202.178218219,-5264.624672141895,-2.9106374663292627,5049.986705702895
34,1475,-35.21586141618946,22.653562959955643,1186703.4550649067,1186703.6912074513,-635.5772914353394,1186693.2159298777,2419302.452956935,5708162.408126256,3079475.8933145655,-5254.99515725228,-485.0529190312317,5036.619259062283
34,1496,-111.90655442809846,14.168038200575431,1547581.4165179876,1547581.8084309017,2599.156283713487,1547566.0401778799,3264392.8406853196,5867835.52329507,1679231.2573592735,-4389.361647234616,790.8915300051959,5777.2545456759835
34,1497,-4.61579346117533,28.099476998618716,1028706.0592293753,1028705.8668734559,-1933.3422317590964,1028697.6906814907,1892256.8329648364,5894331.15962386,3097701.0344504076,-5201.226922453556,-965.346715535997,5023.172487169862
34,1518,-125.60189951510137,25.79659095694042,1088470.6957384285,1088470.43975678,2646.610934952763,1088460.6508746652,2722870.936369779,6132140.828505839,1700150.3938372307,-4453.325336668832,379.95237844925043,5769.892845956016
34,1519,27.4986639612569,23.868496816890282,1147417.3225725435,1147417.5011505377,-2764.814443141263,1147409.0505266984,1351305.6280903805,6031999.965331822,3115877.3144604666,-5103.586977671161,-1439.7530709238488,5009.646603669059
34,1540,-160.82759415072337,40.94209885691254,789941.8822466768,789941.7809923402,2224.4317749829406,789935.4217521419,2160221.53156977,6346594.496698377,1721042.703468118,-4478.903846959665,-35.9238867495189,5762.440153123237
34,1541,46.800307944371475,15.589802232311072,1476119.0052506693,1476118.6740663317,-2909.5777626394965,1476107.427124373,800897.371112605,6120174.603810531,3134004.447000994,-4962.711249477608,-1904.2684885169072,4996.041824533835
34,1562,143.04479515890108,37.11657417997805,845940.4607638639,845940.3715830394,781.8058610908466,845934.4423793758,1581023.907756643,6509535.063396499,1741907.8566847118,-4465.741301830545,-453.1597791063912,5754.896585489329
35,1,115.89201984132889,21.901619546531492,1210821.741329548,1210821.6747100768,-351.69595680111115,1210813.356771712,981697.4681144116,6619424.690341335,1768491.7220906727,-4414.611857785355,-878.0235713598488,5745.1320625274175
35,23,105.08254327832506,11.68788415169429,1690721.3627816676,1690721.3174866736,-850.082467397196,1690707.8209341713,383672.6693310291,6675284.400205353,1789293.8380481033,-4323.335429544246,-1287.212979303037,5737.382038125721
35,823,-96.78501064621783,17.868104918352827,1395221.7307357138,1395221.729902536,1266.7429378150107,1395208.3061907294,3169060.897462667,5808155.75057122,2076154.4397741498,-2927.90994986015,3605.9932910793455,-5610.2168488412235
35,824,-175.06062590111665,10.80139393008141,1778381.8160094982,1778381.456083747,-2350.2336985742495,1778364.4732338912,2178616.1942468146,6561035.215587266,548638.7447869134,-3712.3768367175426,1736.6472464061692,-6021.9868560893365
35,845,-105.88327264595661,34.059484884148446,918726.2648799095,918726.6388778478,793.8735546130615,918718.6136390577,2637506.7530920724,6074979.013740845,2055813.0198948989,-3241.5480955706253,3311.799421431993,-5619.162264014021
35,867,-150.25877367548063,63.12173104344787,617531.928162663,617531.9632679332,-576.9697542042068,617527.1013419976,2083629.2377741947,6293154.626584046,2035439.34361201,-3526.0532091671307,2990.52409490273,-5628.019441376185
35,888,-33.35472137638777,14.920462373491976,1534469.572410738,1534469.5764972067,2949.910426624083,1534455.1769398765,2544545.4376272205,5490725.533132351,3384118.8757188944,-3212.8872489888195,4446.3842084434655,-4789.144411763652
35,889,119.53169260408353,45.59061880450206,751033.6047555228,751033.4259638289,-1970.8412739970288,751028.4600149473,1511879.951945448,6460829.371302397,2015033.7307179994,-3779.105193447105,2645.018490678546,-5636.788244406669
